day	hour	value	ip	port
1	1	526	129.432.123.3	80
1	2	503	129.432.123.3	8080
1	3	297	129.432.123.3	8000
1	4	494	129.432.123.3	7000
1	5	936	129.432.123.3	9000
1	6	285	129.432.123.3	8888
1	7	410	129.432.123.3	80
1	8	860	129.432.123.3	8080
1	9	598	129.432.123.3	8000
1	10	623	129.432.123.3	7000
1	11	30	129.432.123.3	9000
1	12	563	129.432.123.3	8888
2	1	663	129.987.123.422	80
2	2	85	129.987.123.422	8080
2	3	186	129.987.123.422	8000
2	4	951	129.987.123.422	7000
2	5	673	129.987.123.422	9000
2	6	265	129.987.123.422	8888
2	7	280	129.987.123.422	80
2	8	90	129.987.123.422	8080
2	9	755	129.987.123.422	8000
2	10	159	129.987.123.422	7000
2	11	550	129.987.123.422	9000
2	12	393	129.987.123.422	8888
3	1	244	987.654.432.123	80
3	2	266	987.654.432.123	8080
3	3	466	987.654.432.123	8000
3	4	781	987.654.432.123	7000
3	5	586	987.654.432.123	9000
3	6	55	987.654.432.123	8888
3	7	852	987.654.432.123	80
3	8	743	987.654.432.123	8080
3	9	875	987.654.432.123	8000
3	10	990	987.654.432.123	7000
3	11	391	987.654.432.123	9000
3	12	761	987.654.432.123	8888
4	1	967	456.423.0.124	80
4	2	231	456.423.0.124	8080
4	3	252	456.423.0.124	8000
4	4	971	456.423.0.124	7000
4	5	274	456.423.0.124	9000
4	6	384	456.423.0.124	8888
4	7	27	456.423.0.124	80
4	8	79	456.423.0.124	8080
4	9	374	456.423.0.124	8000
4	10	980	456.423.0.124	7000
4	11	722	456.423.0.124	9000
4	12	818	456.423.0.124	8888
5	1	269	126.674.234.543	80
5	2	876	126.674.234.543	8080
5	3	529	126.674.234.543	8000
5	4	821	126.674.234.543	7000
5	5	440	126.674.234.543	9000
5	6	735	126.674.234.543	8888
5	7	774	126.674.234.543	80
5	8	811	126.674.234.543	8080
5	9	69	126.674.234.543	8000
5	10	635	126.674.234.543	7000
5	11	781	126.674.234.543	9000
5	12	896	126.674.234.543	8888
6	1	200	129.432.123.3	80
6	2	178	129.432.123.3	8080
6	3	169	129.432.123.3	8000
6	4	355	129.432.123.3	7000
6	5	648	129.432.123.3	9000
6	6	607	129.432.123.3	8888
6	7	291	129.432.123.3	80
6	8	857	129.432.123.3	8080
6	9	772	129.432.123.3	8000
6	10	773	129.432.123.3	7000
6	11	741	129.432.123.3	9000
6	12	681	129.432.123.3	8888
7	1	488	129.987.123.422	80
7	2	760	129.987.123.422	8080
7	3	410	129.987.123.422	8000
7	4	272	129.987.123.422	7000
7	5	408	129.987.123.422	9000
7	6	885	129.987.123.422	8888
7	7	973	129.987.123.422	80
7	8	742	129.987.123.422	8080
7	9	103	129.987.123.422	8000
7	10	883	129.987.123.422	7000
7	11	0	129.987.123.422	9000
7	12	907	129.987.123.422	8888
8	1	405	987.654.432.123	80
8	2	790	987.654.432.123	8080
8	3	75	987.654.432.123	8000
8	4	240	987.654.432.123	7000
8	5	184	987.654.432.123	9000
8	6	292	987.654.432.123	8888
8	7	123	987.654.432.123	80
8	8	829	987.654.432.123	8080
8	9	223	987.654.432.123	8000
8	10	61	987.654.432.123	7000
8	11	444	987.654.432.123	9000
8	12	458	987.654.432.123	8888
9	1	34	456.423.0.124	80
9	2	668	456.423.0.124	8080
9	3	65	456.423.0.124	8000
9	4	953	456.423.0.124	7000
9	5	839	456.423.0.124	9000
9	6	868	456.423.0.124	8888
9	7	875	456.423.0.124	80
9	8	820	456.423.0.124	8080
9	9	95	456.423.0.124	8000
9	10	100	456.423.0.124	7000
9	11	985	456.423.0.124	9000
9	12	495	456.423.0.124	8888
10	1	957	126.674.234.543	80
10	2	912	126.674.234.543	8080
10	3	567	126.674.234.543	8000
10	4	746	126.674.234.543	7000
10	5	240	126.674.234.543	9000
10	6	44	126.674.234.543	8888
10	7	645	126.674.234.543	80
10	8	876	126.674.234.543	8080
10	9	280	126.674.234.543	8000
10	10	552	126.674.234.543	7000
10	11	667	126.674.234.543	9000
10	12	19	126.674.234.543	8888
11	1	266	129.432.123.3	80
11	2	759	129.432.123.3	8080
11	3	127	129.432.123.3	8000
11	4	167	129.432.123.3	7000
11	5	463	129.432.123.3	9000
11	6	194	129.432.123.3	8888
11	7	313	129.432.123.3	80
11	8	717	129.432.123.3	8080
11	9	869	129.432.123.3	8000
11	10	222	129.432.123.3	7000
11	11	881	129.432.123.3	9000
11	12	189	129.432.123.3	8888
12	1	653	129.987.123.422	80
12	2	550	129.987.123.422	8080
12	3	689	129.987.123.422	8000
12	4	999	129.987.123.422	7000
12	5	581	129.987.123.422	9000
12	6	783	129.987.123.422	8888
12	7	596	129.987.123.422	80
12	8	235	129.987.123.422	8080
12	9	971	129.987.123.422	8000
12	10	185	129.987.123.422	7000
12	11	998	129.987.123.422	9000
12	12	841	129.987.123.422	8888
13	1	113	987.654.432.123	80
13	2	670	987.654.432.123	8080
13	3	260	987.654.432.123	8000
13	4	698	987.654.432.123	7000
13	5	361	987.654.432.123	9000
13	6	667	987.654.432.123	8888
13	7	735	987.654.432.123	80
13	8	797	987.654.432.123	8080
13	9	78	987.654.432.123	8000
13	10	222	987.654.432.123	7000
13	11	997	987.654.432.123	9000
13	12	498	987.654.432.123	8888
14	1	388	456.423.0.124	80
14	2	109	456.423.0.124	8080
14	3	756	456.423.0.124	8000
14	4	267	456.423.0.124	7000
14	5	526	456.423.0.124	9000
14	6	337	456.423.0.124	8888
14	7	861	456.423.0.124	80
14	8	249	456.423.0.124	8080
14	9	998	456.423.0.124	8000
14	10	969	456.423.0.124	7000
14	11	711	456.423.0.124	9000
14	12	808	456.423.0.124	8888
15	1	156	126.674.234.543	80
15	2	399	126.674.234.543	8080
15	3	163	126.674.234.543	8000
15	4	927	126.674.234.543	7000
15	5	697	126.674.234.543	9000
15	6	664	126.674.234.543	8888
15	7	807	126.674.234.543	80
15	8	821	126.674.234.543	8080
15	9	349	126.674.234.543	8000
15	10	287	126.674.234.543	7000
15	11	950	126.674.234.543	9000
15	12	447	126.674.234.543	8888
