day	hour	value	ip	port
1	1	310	129.432.123.3	80
1	2	467	129.432.123.3	8080
1	3	419	129.432.123.3	8000
1	4	169	129.432.123.3	7000
1	5	480	129.432.123.3	9000
1	6	192	129.432.123.3	8888
1	7	83	129.432.123.3	80
1	8	9	129.432.123.3	8080
1	9	342	129.432.123.3	8000
1	10	563	129.432.123.3	7000
1	11	18	129.432.123.3	9000
1	12	726	129.432.123.3	8888
2	1	333	129.987.123.422	80
2	2	583	129.987.123.422	8080
2	3	157	129.987.123.422	8000
2	4	40	129.987.123.422	7000
2	5	997	129.987.123.422	9000
2	6	433	129.987.123.422	8888
2	7	564	129.987.123.422	80
2	8	520	129.987.123.422	8080
2	9	34	129.987.123.422	8000
2	10	991	129.987.123.422	7000
2	11	259	129.987.123.422	9000
2	12	323	129.987.123.422	8888
3	1	373	987.654.432.123	80
3	2	478	987.654.432.123	8080
3	3	546	987.654.432.123	8000
3	4	504	987.654.432.123	7000
3	5	954	987.654.432.123	9000
3	6	336	987.654.432.123	8888
3	7	276	987.654.432.123	80
3	8	356	987.654.432.123	8080
3	9	671	987.654.432.123	8000
3	10	114	987.654.432.123	7000
3	11	397	987.654.432.123	9000
3	12	905	987.654.432.123	8888
4	1	801	456.423.0.124	80
4	2	958	456.423.0.124	8080
4	3	898	456.423.0.124	8000
4	4	177	456.423.0.124	7000
4	5	960	456.423.0.124	9000
4	6	284	456.423.0.124	8888
4	7	778	456.423.0.124	80
4	8	424	456.423.0.124	8080
4	9	611	456.423.0.124	8000
4	10	91	456.423.0.124	7000
4	11	529	456.423.0.124	9000
4	12	711	456.423.0.124	8888
5	1	29	126.674.234.543	80
5	2	585	126.674.234.543	8080
5	3	874	126.674.234.543	8000
5	4	139	126.674.234.543	7000
5	5	4	126.674.234.543	9000
5	6	804	126.674.234.543	8888
5	7	35	126.674.234.543	80
5	8	146	126.674.234.543	8080
5	9	229	126.674.234.543	8000
5	10	952	126.674.234.543	7000
5	11	674	126.674.234.543	9000
5	12	357	126.674.234.543	8888
6	1	976	129.432.123.3	80
