day	hour	value	ip	port
1	1	903	129.432.123.3	80
1	2	728	129.432.123.3	8080
1	3	873	129.432.123.3	8000
1	4	711	129.432.123.3	7000
1	5	912	129.432.123.3	9000
1	6	489	129.432.123.3	8888
1	7	181	129.432.123.3	80
1	8	422	129.432.123.3	8080
1	9	295	129.432.123.3	8000
1	10	30	129.432.123.3	7000
1	11	873	129.432.123.3	9000
1	12	275	129.432.123.3	8888
2	1	467	129.987.123.422	80
2	2	396	129.987.123.422	8080
2	3	484	129.987.123.422	8000
2	4	863	129.987.123.422	7000
2	5	567	129.987.123.422	9000
2	6	230	129.987.123.422	8888
2	7	194	129.987.123.422	80
2	8	702	129.987.123.422	8080
2	9	625	129.987.123.422	8000
2	10	199	129.987.123.422	7000
2	11	591	129.987.123.422	9000
2	12	960	129.987.123.422	8888
3	1	388	987.654.432.123	80
3	2	345	987.654.432.123	8080
3	3	878	987.654.432.123	8000
3	4	970	987.654.432.123	7000
3	5	273	987.654.432.123	9000
3	6	81	987.654.432.123	8888
3	7	651	987.654.432.123	80
3	8	340	987.654.432.123	8080
3	9	455	987.654.432.123	8000
3	10	160	987.654.432.123	7000
3	11	34	987.654.432.123	9000
3	12	130	987.654.432.123	8888
4	1	450	456.423.0.124	80
4	2	765	456.423.0.124	8080
4	3	120	456.423.0.124	8000
4	4	536	456.423.0.124	7000
4	5	898	456.423.0.124	9000
4	6	948	456.423.0.124	8888
4	7	684	456.423.0.124	80
4	8	467	456.423.0.124	8080
4	9	641	456.423.0.124	8000
4	10	684	456.423.0.124	7000
4	11	408	456.423.0.124	9000
4	12	571	456.423.0.124	8888
5	1	822	126.674.234.543	80
5	2	472	126.674.234.543	8080
5	3	878	126.674.234.543	8000
5	4	328	126.674.234.543	7000
5	5	594	126.674.234.543	9000
5	6	181	126.674.234.543	8888
5	7	13	126.674.234.543	80
5	8	592	126.674.234.543	8080
5	9	537	126.674.234.543	8000
5	10	532	126.674.234.543	7000
5	11	511	126.674.234.543	9000
5	12	483	126.674.234.543	8888
6	1	286	129.432.123.3	80
