day	hour	value	ip	port
1	1	833	129.432.123.3	80
1	2	367	129.432.123.3	8080
1	3	545	129.432.123.3	8000
1	4	594	129.432.123.3	7000
1	5	20	129.432.123.3	9000
1	6	279	129.432.123.3	8888
1	7	892	129.432.123.3	80
1	8	441	129.432.123.3	8080
1	9	425	129.432.123.3	8000
1	10	607	129.432.123.3	7000
1	11	857	129.432.123.3	9000
1	12	253	129.432.123.3	8888
2	1	573	129.987.123.422	80
2	2	52	129.987.123.422	8080
2	3	31	129.987.123.422	8000
2	4	131	129.987.123.422	7000
2	5	377	129.987.123.422	9000
2	6	896	129.987.123.422	8888
2	7	675	129.987.123.422	80
2	8	790	129.987.123.422	8080
2	9	546	129.987.123.422	8000
2	10	3	129.987.123.422	7000
2	11	848	129.987.123.422	9000
2	12	34	129.987.123.422	8888
3	1	328	987.654.432.123	80
3	2	223	987.654.432.123	8080
3	3	948	987.654.432.123	8000
3	4	778	987.654.432.123	7000
3	5	576	987.654.432.123	9000
3	6	386	987.654.432.123	8888
3	7	495	987.654.432.123	80
3	8	695	987.654.432.123	8080
3	9	106	987.654.432.123	8000
3	10	959	987.654.432.123	7000
3	11	639	987.654.432.123	9000
3	12	120	987.654.432.123	8888
4	1	568	456.423.0.124	80
4	2	802	456.423.0.124	8080
4	3	147	456.423.0.124	8000
4	4	281	456.423.0.124	7000
4	5	341	456.423.0.124	9000
4	6	718	456.423.0.124	8888
4	7	851	456.423.0.124	80
4	8	40	456.423.0.124	8080
4	9	474	456.423.0.124	8000
4	10	359	456.423.0.124	7000
4	11	484	456.423.0.124	9000
4	12	415	456.423.0.124	8888
5	1	377	126.674.234.543	80
5	2	518	126.674.234.543	8080
5	3	180	126.674.234.543	8000
5	4	839	126.674.234.543	7000
5	5	399	126.674.234.543	9000
5	6	340	126.674.234.543	8888
5	7	565	126.674.234.543	80
5	8	890	126.674.234.543	8080
5	9	529	126.674.234.543	8000
5	10	390	126.674.234.543	7000
5	11	426	126.674.234.543	9000
5	12	292	126.674.234.543	8888
6	1	242	129.432.123.3	80
6	2	6	129.432.123.3	8080
6	3	783	129.432.123.3	8000
6	4	158	129.432.123.3	7000
6	5	292	129.432.123.3	9000
6	6	406	129.432.123.3	8888
6	7	997	129.432.123.3	80
6	8	943	129.432.123.3	8080
6	9	100	129.432.123.3	8000
6	10	714	129.432.123.3	7000
6	11	540	129.432.123.3	9000
