day	hour	value	ip	port
1	1	486	129.432.123.3	80
1	2	862	129.432.123.3	8080
1	3	742	129.432.123.3	8000
1	4	908	129.432.123.3	7000
1	5	376	129.432.123.3	9000
1	6	653	129.432.123.3	8888
1	7	130	129.432.123.3	80
1	8	263	129.432.123.3	8080
1	9	240	129.432.123.3	8000
1	10	618	129.432.123.3	7000
1	11	342	129.432.123.3	9000
1	12	374	129.432.123.3	8888
2	1	320	129.987.123.422	80
2	2	625	129.987.123.422	8080
2	3	134	129.987.123.422	8000
2	4	382	129.987.123.422	7000
2	5	319	129.987.123.422	9000
2	6	695	129.987.123.422	8888
2	7	494	129.987.123.422	80
2	8	356	129.987.123.422	8080
2	9	542	129.987.123.422	8000
2	10	540	129.987.123.422	7000
2	11	706	129.987.123.422	9000
2	12	338	129.987.123.422	8888
3	1	731	987.654.432.123	80
3	2	725	987.654.432.123	8080
3	3	928	987.654.432.123	8000
3	4	503	987.654.432.123	7000
3	5	324	987.654.432.123	9000
3	6	354	987.654.432.123	8888
3	7	125	987.654.432.123	80
3	8	931	987.654.432.123	8080
3	9	235	987.654.432.123	8000
3	10	830	987.654.432.123	7000
3	11	20	987.654.432.123	9000
3	12	439	987.654.432.123	8888
4	1	861	456.423.0.124	80
4	2	642	456.423.0.124	8080
4	3	338	456.423.0.124	8000
4	4	579	456.423.0.124	7000
4	5	677	456.423.0.124	9000
4	6	586	456.423.0.124	8888
4	7	466	456.423.0.124	80
4	8	242	456.423.0.124	8080
4	9	484	456.423.0.124	8000
4	10	770	456.423.0.124	7000
4	11	191	456.423.0.124	9000
4	12	723	456.423.0.124	8888
5	1	461	126.674.234.543	80
5	2	159	126.674.234.543	8080
5	3	754	126.674.234.543	8000
5	4	419	126.674.234.543	7000
5	5	570	126.674.234.543	9000
5	6	772	126.674.234.543	8888
5	7	778	126.674.234.543	80
5	8	651	126.674.234.543	8080
5	9	822	126.674.234.543	8000
5	10	497	126.674.234.543	7000
5	11	578	126.674.234.543	9000
5	12	280	126.674.234.543	8888
6	1	449	129.432.123.3	80
6	2	44	129.432.123.3	8080
6	3	380	129.432.123.3	8000
6	4	558	129.432.123.3	7000
6	5	301	129.432.123.3	9000
6	6	684	129.432.123.3	8888
6	7	420	129.432.123.3	80
6	8	898	129.432.123.3	8080
6	9	618	129.432.123.3	8000
6	10	589	129.432.123.3	7000
6	11	850	129.432.123.3	9000
6	12	122	129.432.123.3	8888
7	1	832	129.987.123.422	80
7	2	150	129.987.123.422	8080
7	3	64	129.987.123.422	8000
7	4	688	129.987.123.422	7000
7	5	278	129.987.123.422	9000
7	6	777	129.987.123.422	8888
7	7	970	129.987.123.422	80
7	8	802	129.987.123.422	8080
7	9	264	129.987.123.422	8000
7	10	269	129.987.123.422	7000
7	11	872	129.987.123.422	9000
7	12	979	129.987.123.422	8888
8	1	131	987.654.432.123	80
8	2	790	987.654.432.123	8080
8	3	107	987.654.432.123	8000
8	4	622	987.654.432.123	7000
8	5	222	987.654.432.123	9000
8	6	893	987.654.432.123	8888
8	7	962	987.654.432.123	80
8	8	839	987.654.432.123	8080
8	9	229	987.654.432.123	8000
8	10	104	987.654.432.123	7000
8	11	124	987.654.432.123	9000
8	12	43	987.654.432.123	8888
9	1	907	456.423.0.124	80
9	2	467	456.423.0.124	8080
9	3	969	456.423.0.124	8000
9	4	988	456.423.0.124	7000
9	5	339	456.423.0.124	9000
9	6	461	456.423.0.124	8888
9	7	984	456.423.0.124	80
9	8	676	456.423.0.124	8080
9	9	858	456.423.0.124	8000
9	10	260	456.423.0.124	7000
9	11	275	456.423.0.124	9000
9	12	540	456.423.0.124	8888
10	1	204	126.674.234.543	80
10	2	643	126.674.234.543	8080
10	3	798	126.674.234.543	8000
10	4	776	126.674.234.543	7000
10	5	735	126.674.234.543	9000
10	6	604	126.674.234.543	8888
10	7	328	126.674.234.543	80
10	8	469	126.674.234.543	8080
10	9	927	126.674.234.543	8000
10	10	256	126.674.234.543	7000
10	11	730	126.674.234.543	9000
10	12	916	126.674.234.543	8888
11	1	768	129.432.123.3	80
11	2	726	129.432.123.3	8080
11	3	101	129.432.123.3	8000
11	4	72	129.432.123.3	7000
11	5	109	129.432.123.3	9000
11	6	310	129.432.123.3	8888
11	7	982	129.432.123.3	80
11	8	28	129.432.123.3	8080
11	9	556	129.432.123.3	8000
11	10	418	129.432.123.3	7000
11	11	887	129.432.123.3	9000
11	12	560	129.432.123.3	8888
12	1	498	129.987.123.422	80
12	2	756	129.987.123.422	8080
12	3	79	129.987.123.422	8000
12	4	813	129.987.123.422	7000
12	5	511	129.987.123.422	9000
12	6	157	129.987.123.422	8888
12	7	141	129.987.123.422	80
12	8	813	129.987.123.422	8080
12	9	972	129.987.123.422	8000
12	10	341	129.987.123.422	7000
12	11	717	129.987.123.422	9000
12	12	132	129.987.123.422	8888
13	1	177	987.654.432.123	80
13	2	424	987.654.432.123	8080
13	3	795	987.654.432.123	8000
13	4	939	987.654.432.123	7000
13	5	846	987.654.432.123	9000
13	6	490	987.654.432.123	8888
13	7	294	987.654.432.123	80
13	8	995	987.654.432.123	8080
13	9	128	987.654.432.123	8000
13	10	460	987.654.432.123	7000
13	11	86	987.654.432.123	9000
13	12	241	987.654.432.123	8888
14	1	982	456.423.0.124	80
14	2	650	456.423.0.124	8080
14	3	174	456.423.0.124	8000
14	4	111	456.423.0.124	7000
14	5	386	456.423.0.124	9000
14	6	92	456.423.0.124	8888
14	7	647	456.423.0.124	80
14	8	319	456.423.0.124	8080
