day	hour	value	ip	port
1	1	443	129.432.123.3	80
1	2	12	129.432.123.3	8080
1	3	802	129.432.123.3	8000
1	4	323	129.432.123.3	7000
1	5	280	129.432.123.3	9000
1	6	261	129.432.123.3	8888
1	7	946	129.432.123.3	80
1	8	542	129.432.123.3	8080
1	9	901	129.432.123.3	8000
1	10	517	129.432.123.3	7000
1	11	711	129.432.123.3	9000
1	12	999	129.432.123.3	8888
2	1	247	129.987.123.422	80
2	2	201	129.987.123.422	8080
2	3	133	129.987.123.422	8000
2	4	960	129.987.123.422	7000
2	5	220	129.987.123.422	9000
2	6	997	129.987.123.422	8888
2	7	285	129.987.123.422	80
2	8	659	129.987.123.422	8080
2	9	81	129.987.123.422	8000
2	10	85	129.987.123.422	7000
2	11	199	129.987.123.422	9000
2	12	486	129.987.123.422	8888
3	1	310	987.654.432.123	80
3	2	319	987.654.432.123	8080
3	3	630	987.654.432.123	8000
3	4	671	987.654.432.123	7000
3	5	978	987.654.432.123	9000
3	6	187	987.654.432.123	8888
3	7	408	987.654.432.123	80
3	8	230	987.654.432.123	8080
3	9	946	987.654.432.123	8000
3	10	418	987.654.432.123	7000
3	11	167	987.654.432.123	9000
3	12	328	987.654.432.123	8888
4	1	352	456.423.0.124	80
4	2	512	456.423.0.124	8080
4	3	714	456.423.0.124	8000
4	4	280	456.423.0.124	7000
4	5	214	456.423.0.124	9000
4	6	253	456.423.0.124	8888
4	7	731	456.423.0.124	80
4	8	551	456.423.0.124	8080
4	9	838	456.423.0.124	8000
4	10	968	456.423.0.124	7000
4	11	307	456.423.0.124	9000
4	12	61	456.423.0.124	8888
5	1	356	126.674.234.543	80
5	2	340	126.674.234.543	8080
5	3	14	126.674.234.543	8000
5	4	543	126.674.234.543	7000
5	5	12	126.674.234.543	9000
5	6	276	126.674.234.543	8888
5	7	824	126.674.234.543	80
5	8	162	126.674.234.543	8080
5	9	312	126.674.234.543	8000
5	10	537	126.674.234.543	7000
5	11	488	126.674.234.543	9000
5	12	686	126.674.234.543	8888
6	1	942	129.432.123.3	80
6	2	985	129.432.123.3	8080
6	3	39	129.432.123.3	8000
6	4	453	129.432.123.3	7000
6	5	896	129.432.123.3	9000
6	6	404	129.432.123.3	8888
6	7	417	129.432.123.3	80
6	8	375	129.432.123.3	8080
6	9	781	129.432.123.3	8000
6	10	0	129.432.123.3	7000
6	11	340	129.432.123.3	9000
6	12	258	129.432.123.3	8888
7	1	277	129.987.123.422	80
7	2	349	129.987.123.422	8080
7	3	719	129.987.123.422	8000
7	4	51	129.987.123.422	7000
7	5	338	129.987.123.422	9000
7	6	306	129.987.123.422	8888
7	7	820	129.987.123.422	80
7	8	893	129.987.123.422	8080
7	9	52	129.987.123.422	8000
7	10	864	129.987.123.422	7000
7	11	466	129.987.123.422	9000
7	12	379	129.987.123.422	8888
8	1	532	987.654.432.123	80
8	2	744	987.654.432.123	8080
8	3	544	987.654.432.123	8000
8	4	629	987.654.432.123	7000
8	5	572	987.654.432.123	9000
8	6	32	987.654.432.123	8888
8	7	161	987.654.432.123	80
8	8	579	987.654.432.123	8080
8	9	455	987.654.432.123	8000
8	10	944	987.654.432.123	7000
8	11	561	987.654.432.123	9000
8	12	958	987.654.432.123	8888
9	1	536	456.423.0.124	80
9	2	614	456.423.0.124	8080
9	3	515	456.423.0.124	8000
9	4	138	456.423.0.124	7000
9	5	527	456.423.0.124	9000
9	6	310	456.423.0.124	8888
9	7	57	456.423.0.124	80
9	8	804	456.423.0.124	8080
9	9	406	456.423.0.124	8000
9	10	284	456.423.0.124	7000
9	11	850	456.423.0.124	9000
9	12	554	456.423.0.124	8888
10	1	371	126.674.234.543	80
10	2	250	126.674.234.543	8080
10	3	514	126.674.234.543	8000
10	4	774	126.674.234.543	7000
10	5	546	126.674.234.543	9000
10	6	551	126.674.234.543	8888
10	7	213	126.674.234.543	80
10	8	777	126.674.234.543	8080
10	9	116	126.674.234.543	8000
10	10	73	126.674.234.543	7000
10	11	655	126.674.234.543	9000
10	12	795	126.674.234.543	8888
11	1	537	129.432.123.3	80
11	2	531	129.432.123.3	8080
11	3	994	129.432.123.3	8000
11	4	525	129.432.123.3	7000
11	5	903	129.432.123.3	9000
11	6	960	129.432.123.3	8888
11	7	227	129.432.123.3	80
11	8	655	129.432.123.3	8080
11	9	683	129.432.123.3	8000
11	10	156	129.432.123.3	7000
11	11	8	129.432.123.3	9000
11	12	926	129.432.123.3	8888
12	1	528	129.987.123.422	80
12	2	616	129.987.123.422	8080
12	3	961	129.987.123.422	8000
