day	hour	value	ip	port
1	1	989	129.432.123.3	80
1	2	637	129.432.123.3	8080
1	3	382	129.432.123.3	8000
1	4	566	129.432.123.3	7000
1	5	845	129.432.123.3	9000
1	6	826	129.432.123.3	8888
1	7	684	129.432.123.3	80
1	8	836	129.432.123.3	8080
1	9	194	129.432.123.3	8000
1	10	4	129.432.123.3	7000
1	11	891	129.432.123.3	9000
1	12	194	129.432.123.3	8888
2	1	294	129.987.123.422	80
2	2	125	129.987.123.422	8080
2	3	38	129.987.123.422	8000
2	4	13	129.987.123.422	7000
2	5	972	129.987.123.422	9000
2	6	830	129.987.123.422	8888
2	7	843	129.987.123.422	80
2	8	85	129.987.123.422	8080
2	9	819	129.987.123.422	8000
2	10	239	129.987.123.422	7000
2	11	251	129.987.123.422	9000
2	12	795	129.987.123.422	8888
3	1	174	987.654.432.123	80
3	2	690	987.654.432.123	8080
3	3	206	987.654.432.123	8000
3	4	623	987.654.432.123	7000
3	5	123	987.654.432.123	9000
3	6	702	987.654.432.123	8888
3	7	995	987.654.432.123	80
3	8	383	987.654.432.123	8080
3	9	825	987.654.432.123	8000
3	10	652	987.654.432.123	7000
3	11	487	987.654.432.123	9000
3	12	101	987.654.432.123	8888
4	1	469	456.423.0.124	80
4	2	403	456.423.0.124	8080
4	3	658	456.423.0.124	8000
4	4	590	456.423.0.124	7000
4	5	21	456.423.0.124	9000
4	6	775	456.423.0.124	8888
4	7	223	456.423.0.124	80
4	8	39	456.423.0.124	8080
4	9	535	456.423.0.124	8000
4	10	693	456.423.0.124	7000
4	11	55	456.423.0.124	9000
4	12	6	456.423.0.124	8888
5	1	686	126.674.234.543	80
5	2	299	126.674.234.543	8080
5	3	583	126.674.234.543	8000
5	4	107	126.674.234.543	7000
5	5	283	126.674.234.543	9000
5	6	418	126.674.234.543	8888
5	7	816	126.674.234.543	80
5	8	974	126.674.234.543	8080
5	9	539	126.674.234.543	8000
5	10	407	126.674.234.543	7000
5	11	990	126.674.234.543	9000
5	12	432	126.674.234.543	8888
6	1	961	129.432.123.3	80
6	2	625	129.432.123.3	8080
6	3	216	129.432.123.3	8000
6	4	235	129.432.123.3	7000
6	5	103	129.432.123.3	9000
6	6	843	129.432.123.3	8888
6	7	690	129.432.123.3	80
6	8	617	129.432.123.3	8080
6	9	847	129.432.123.3	8000
6	10	53	129.432.123.3	7000
6	11	926	129.432.123.3	9000
6	12	4	129.432.123.3	8888
7	1	491	129.987.123.422	80
7	2	695	129.987.123.422	8080
7	3	422	129.987.123.422	8000
7	4	843	129.987.123.422	7000
7	5	663	129.987.123.422	9000
7	6	372	129.987.123.422	8888
7	7	625	129.987.123.422	80
7	8	350	129.987.123.422	8080
7	9	877	129.987.123.422	8000
7	10	427	129.987.123.422	7000
7	11	682	129.987.123.422	9000
7	12	950	129.987.123.422	8888
8	1	847	987.654.432.123	80
8	2	973	987.654.432.123	8080
8	3	182	987.654.432.123	8000
8	4	141	987.654.432.123	7000
8	5	737	987.654.432.123	9000
8	6	298	987.654.432.123	8888
8	7	847	987.654.432.123	80
8	8	115	987.654.432.123	8080
8	9	995	987.654.432.123	8000
8	10	560	987.654.432.123	7000
8	11	474	987.654.432.123	9000
8	12	682	987.654.432.123	8888
9	1	206	456.423.0.124	80
9	2	510	456.423.0.124	8080
9	3	968	456.423.0.124	8000
9	4	66	456.423.0.124	7000
9	5	734	456.423.0.124	9000
9	6	178	456.423.0.124	8888
9	7	86	456.423.0.124	80
9	8	832	456.423.0.124	8080
9	9	467	456.423.0.124	8000
9	10	424	456.423.0.124	7000
9	11	28	456.423.0.124	9000
9	12	845	456.423.0.124	8888
10	1	976	126.674.234.543	80
10	2	519	126.674.234.543	8080
10	3	304	126.674.234.543	8000
10	4	425	126.674.234.543	7000
10	5	259	126.674.234.543	9000
10	6	120	126.674.234.543	8888
10	7	719	126.674.234.543	80
10	8	489	126.674.234.543	8080
10	9	886	126.674.234.543	8000
10	10	832	126.674.234.543	7000
10	11	413	126.674.234.543	9000
10	12	934	126.674.234.543	8888
11	1	857	129.432.123.3	80
11	2	479	129.432.123.3	8080
11	3	769	129.432.123.3	8000
11	4	866	129.432.123.3	7000
11	5	459	129.432.123.3	9000
11	6	765	129.432.123.3	8888
11	7	7	129.432.123.3	80
11	8	689	129.432.123.3	8080
11	9	375	129.432.123.3	8000
11	10	996	129.432.123.3	7000
11	11	836	129.432.123.3	9000
11	12	496	129.432.123.3	8888
12	1	701	129.987.123.422	80
12	2	552	129.987.123.422	8080
12	3	790	129.987.123.422	8000
12	4	468	129.987.123.422	7000
12	5	159	129.987.123.422	9000
12	6	874	129.987.123.422	8888
12	7	543	129.987.123.422	80
12	8	458	129.987.123.422	8080
12	9	722	129.987.123.422	8000
12	10	855	129.987.123.422	7000
12	11	366	129.987.123.422	9000
12	12	756	129.987.123.422	8888
13	1	563	987.654.432.123	80
13	2	68	987.654.432.123	8080
13	3	27	987.654.432.123	8000
13	4	144	987.654.432.123	7000
13	5	575	987.654.432.123	9000
13	6	858	987.654.432.123	8888
