day	hour	value	ip	port
1	1	930	129.432.123.3	80
1	2	132	129.432.123.3	8080
1	3	965	129.432.123.3	8000
1	4	952	129.432.123.3	7000
1	5	665	129.432.123.3	9000
1	6	335	129.432.123.3	8888
1	7	244	129.432.123.3	80
1	8	942	129.432.123.3	8080
1	9	15	129.432.123.3	8000
1	10	162	129.432.123.3	7000
1	11	133	129.432.123.3	9000
1	12	414	129.432.123.3	8888
2	1	737	129.987.123.422	80
2	2	517	129.987.123.422	8080
2	3	242	129.987.123.422	8000
2	4	428	129.987.123.422	7000
2	5	585	129.987.123.422	9000
2	6	343	129.987.123.422	8888
2	7	56	129.987.123.422	80
2	8	642	129.987.123.422	8080
2	9	36	129.987.123.422	8000
2	10	960	129.987.123.422	7000
2	11	379	129.987.123.422	9000
2	12	635	129.987.123.422	8888
3	1	316	987.654.432.123	80
3	2	796	987.654.432.123	8080
3	3	451	987.654.432.123	8000
3	4	961	987.654.432.123	7000
3	5	838	987.654.432.123	9000
3	6	383	987.654.432.123	8888
3	7	12	987.654.432.123	80
3	8	375	987.654.432.123	8080
3	9	533	987.654.432.123	8000
3	10	415	987.654.432.123	7000
3	11	383	987.654.432.123	9000
3	12	575	987.654.432.123	8888
4	1	808	456.423.0.124	80
4	2	387	456.423.0.124	8080
4	3	183	456.423.0.124	8000
4	4	753	456.423.0.124	7000
4	5	994	456.423.0.124	9000
4	6	808	456.423.0.124	8888
4	7	832	456.423.0.124	80
4	8	627	456.423.0.124	8080
4	9	326	456.423.0.124	8000
4	10	214	456.423.0.124	7000
4	11	562	456.423.0.124	9000
4	12	414	456.423.0.124	8888
5	1	126	126.674.234.543	80
5	2	819	126.674.234.543	8080
5	3	642	126.674.234.543	8000
5	4	870	126.674.234.543	7000
5	5	467	126.674.234.543	9000
5	6	745	126.674.234.543	8888
5	7	436	126.674.234.543	80
5	8	87	126.674.234.543	8080
5	9	111	126.674.234.543	8000
5	10	964	126.674.234.543	7000
5	11	802	126.674.234.543	9000
5	12	192	126.674.234.543	8888
6	1	236	129.432.123.3	80
6	2	373	129.432.123.3	8080
6	3	938	129.432.123.3	8000
6	4	613	129.432.123.3	7000
6	5	737	129.432.123.3	9000
6	6	651	129.432.123.3	8888
6	7	718	129.432.123.3	80
6	8	762	129.432.123.3	8080
6	9	933	129.432.123.3	8000
6	10	298	129.432.123.3	7000
6	11	496	129.432.123.3	9000
6	12	454	129.432.123.3	8888
7	1	650	129.987.123.422	80
7	2	766	129.987.123.422	8080
7	3	724	129.987.123.422	8000
7	4	6	129.987.123.422	7000
7	5	311	129.987.123.422	9000
7	6	637	129.987.123.422	8888
7	7	944	129.987.123.422	80
7	8	41	129.987.123.422	8080
7	9	740	129.987.123.422	8000
7	10	213	129.987.123.422	7000
7	11	868	129.987.123.422	9000
7	12	577	129.987.123.422	8888
8	1	171	987.654.432.123	80
8	2	588	987.654.432.123	8080
8	3	915	987.654.432.123	8000
8	4	123	987.654.432.123	7000
8	5	546	987.654.432.123	9000
8	6	373	987.654.432.123	8888
8	7	26	987.654.432.123	80
8	8	47	987.654.432.123	8080
8	9	405	987.654.432.123	8000
8	10	494	987.654.432.123	7000
8	11	400	987.654.432.123	9000
8	12	987	987.654.432.123	8888
9	1	805	456.423.0.124	80
9	2	190	456.423.0.124	8080
9	3	577	456.423.0.124	8000
9	4	13	456.423.0.124	7000
9	5	877	456.423.0.124	9000
9	6	694	456.423.0.124	8888
9	7	153	456.423.0.124	80
9	8	351	456.423.0.124	8080
9	9	189	456.423.0.124	8000
9	10	233	456.423.0.124	7000
9	11	922	456.423.0.124	9000
9	12	284	456.423.0.124	8888
10	1	631	126.674.234.543	80
10	2	564	126.674.234.543	8080
10	3	835	126.674.234.543	8000
10	4	661	126.674.234.543	7000
10	5	551	126.674.234.543	9000
10	6	740	126.674.234.543	8888
10	7	946	126.674.234.543	80
10	8	897	126.674.234.543	8080
10	9	818	126.674.234.543	8000
10	10	26	126.674.234.543	7000
10	11	36	126.674.234.543	9000
10	12	569	126.674.234.543	8888
11	1	695	129.432.123.3	80
11	2	570	129.432.123.3	8080
11	3	600	129.432.123.3	8000
11	4	222	129.432.123.3	7000
11	5	4	129.432.123.3	9000
11	6	453	129.432.123.3	8888
11	7	526	129.432.123.3	80
11	8	477	129.432.123.3	8080
11	9	587	129.432.123.3	8000
11	10	692	129.432.123.3	7000
11	11	693	129.432.123.3	9000
11	12	366	129.432.123.3	8888
12	1	802	129.987.123.422	80
12	2	928	129.987.123.422	8080
12	3	228	129.987.123.422	8000
12	4	922	129.987.123.422	7000
12	5	27	129.987.123.422	9000
12	6	559	129.987.123.422	8888
12	7	554	129.987.123.422	80
12	8	655	129.987.123.422	8080
12	9	844	129.987.123.422	8000
12	10	22	129.987.123.422	7000
12	11	343	129.987.123.422	9000
12	12	761	129.987.123.422	8888
13	1	250	987.654.432.123	80
13	2	105	987.654.432.123	8080
13	3	604	987.654.432.123	8000
13	4	283	987.654.432.123	7000
13	5	913	987.654.432.123	9000
13	6	576	987.654.432.123	8888
13	7	150	987.654.432.123	80
13	8	910	987.654.432.123	8080
13	9	265	987.654.432.123	8000
13	10	407	987.654.432.123	7000
13	11	642	987.654.432.123	9000
13	12	389	987.654.432.123	8888
14	1	820	456.423.0.124	80
14	2	438	456.423.0.124	8080
14	3	230	456.423.0.124	8000
14	4	142	456.423.0.124	7000
14	5	149	456.423.0.124	9000
14	6	174	456.423.0.124	8888
14	7	486	456.423.0.124	80
14	8	283	456.423.0.124	8080
14	9	789	456.423.0.124	8000
14	10	164	456.423.0.124	7000
14	11	581	456.423.0.124	9000
14	12	341	456.423.0.124	8888
15	1	898	126.674.234.543	80
15	2	61	126.674.234.543	8080
15	3	473	126.674.234.543	8000
15	4	64	126.674.234.543	7000
15	5	712	126.674.234.543	9000
15	6	961	126.674.234.543	8888
15	7	997	126.674.234.543	80
15	8	477	126.674.234.543	8080
15	9	57	126.674.234.543	8000
15	10	289	126.674.234.543	7000
15	11	45	126.674.234.543	9000
15	12	851	126.674.234.543	8888
