day	hour	value	ip	port
1	1	219	129.432.123.3	80
1	2	717	129.432.123.3	8080
1	3	978	129.432.123.3	8000
1	4	538	129.432.123.3	7000
1	5	895	129.432.123.3	9000
1	6	798	129.432.123.3	8888
1	7	797	129.432.123.3	80
1	8	417	129.432.123.3	8080
1	9	609	129.432.123.3	8000
1	10	478	129.432.123.3	7000
1	11	684	129.432.123.3	9000
1	12	909	129.432.123.3	8888
2	1	967	129.987.123.422	80
2	2	153	129.987.123.422	8080
2	3	374	129.987.123.422	8000
2	4	495	129.987.123.422	7000
2	5	428	129.987.123.422	9000
2	6	238	129.987.123.422	8888
2	7	241	129.987.123.422	80
2	8	115	129.987.123.422	8080
2	9	105	129.987.123.422	8000
2	10	836	129.987.123.422	7000
2	11	951	129.987.123.422	9000
2	12	52	129.987.123.422	8888
3	1	80	987.654.432.123	80
3	2	825	987.654.432.123	8080
3	3	209	987.654.432.123	8000
3	4	152	987.654.432.123	7000
3	5	669	987.654.432.123	9000
3	6	957	987.654.432.123	8888
3	7	994	987.654.432.123	80
3	8	95	987.654.432.123	8080
3	9	140	987.654.432.123	8000
3	10	386	987.654.432.123	7000
3	11	11	987.654.432.123	9000
3	12	89	987.654.432.123	8888
4	1	95	456.423.0.124	80
4	2	920	456.423.0.124	8080
4	3	917	456.423.0.124	8000
4	4	529	456.423.0.124	7000
4	5	378	456.423.0.124	9000
4	6	228	456.423.0.124	8888
4	7	309	456.423.0.124	80
4	8	843	456.423.0.124	8080
4	9	338	456.423.0.124	8000
4	10	885	456.423.0.124	7000
4	11	709	456.423.0.124	9000
4	12	480	456.423.0.124	8888
5	1	382	126.674.234.543	80
5	2	740	126.674.234.543	8080
5	3	471	126.674.234.543	8000
5	4	139	126.674.234.543	7000
5	5	898	126.674.234.543	9000
5	6	797	126.674.234.543	8888
5	7	999	126.674.234.543	80
5	8	298	126.674.234.543	8080
5	9	763	126.674.234.543	8000
5	10	624	126.674.234.543	7000
5	11	684	126.674.234.543	9000
5	12	473	126.674.234.543	8888
6	1	562	129.432.123.3	80
6	2	959	129.432.123.3	8080
6	3	790	129.432.123.3	8000
6	4	148	129.432.123.3	7000
6	5	679	129.432.123.3	9000
6	6	585	129.432.123.3	8888
6	7	158	129.432.123.3	80
6	8	951	129.432.123.3	8080
6	9	320	129.432.123.3	8000
