day	hour	value	ip	port
1	1	555	129.432.123.3	80
1	2	395	129.432.123.3	8080
1	3	412	129.432.123.3	8000
1	4	529	129.432.123.3	7000
1	5	815	129.432.123.3	9000
1	6	214	129.432.123.3	8888
1	7	514	129.432.123.3	80
1	8	24	129.432.123.3	8080
1	9	837	129.432.123.3	8000
1	10	247	129.432.123.3	7000
1	11	898	129.432.123.3	9000
1	12	420	129.432.123.3	8888
2	1	966	129.987.123.422	80
2	2	199	129.987.123.422	8080
2	3	995	129.987.123.422	8000
2	4	851	129.987.123.422	7000
2	5	422	129.987.123.422	9000
2	6	247	129.987.123.422	8888
2	7	39	129.987.123.422	80
2	8	636	129.987.123.422	8080
2	9	361	129.987.123.422	8000
2	10	644	129.987.123.422	7000
2	11	96	129.987.123.422	9000
2	12	865	129.987.123.422	8888
3	1	150	987.654.432.123	80
3	2	974	987.654.432.123	8080
3	3	492	987.654.432.123	8000
3	4	232	987.654.432.123	7000
3	5	291	987.654.432.123	9000
3	6	946	987.654.432.123	8888
3	7	528	987.654.432.123	80
3	8	197	987.654.432.123	8080
3	9	98	987.654.432.123	8000
3	10	935	987.654.432.123	7000
3	11	463	987.654.432.123	9000
3	12	19	987.654.432.123	8888
4	1	302	456.423.0.124	80
4	2	936	456.423.0.124	8080
4	3	622	456.423.0.124	8000
4	4	823	456.423.0.124	7000
4	5	146	456.423.0.124	9000
4	6	493	456.423.0.124	8888
4	7	969	456.423.0.124	80
4	8	200	456.423.0.124	8080
4	9	808	456.423.0.124	8000
4	10	892	456.423.0.124	7000
4	11	69	456.423.0.124	9000
4	12	265	456.423.0.124	8888
5	1	514	126.674.234.543	80
5	2	914	126.674.234.543	8080
5	3	522	126.674.234.543	8000
5	4	75	126.674.234.543	7000
5	5	588	126.674.234.543	9000
5	6	895	126.674.234.543	8888
5	7	231	126.674.234.543	80
5	8	358	126.674.234.543	8080
5	9	395	126.674.234.543	8000
5	10	70	126.674.234.543	7000
5	11	69	126.674.234.543	9000
5	12	325	126.674.234.543	8888
6	1	674	129.432.123.3	80
6	2	461	129.432.123.3	8080
6	3	760	129.432.123.3	8000
6	4	119	129.432.123.3	7000
6	5	888	129.432.123.3	9000
6	6	165	129.432.123.3	8888
6	7	369	129.432.123.3	80
6	8	32	129.432.123.3	8080
6	9	351	129.432.123.3	8000
6	10	479	129.432.123.3	7000
6	11	52	129.432.123.3	9000
6	12	761	129.432.123.3	8888
7	1	280	129.987.123.422	80
7	2	133	129.987.123.422	8080
7	3	41	129.987.123.422	8000
7	4	423	129.987.123.422	7000
7	5	167	129.987.123.422	9000
7	6	436	129.987.123.422	8888
7	7	503	129.987.123.422	80
7	8	278	129.987.123.422	8080
7	9	669	129.987.123.422	8000
7	10	800	129.987.123.422	7000
7	11	561	129.987.123.422	9000
7	12	35	129.987.123.422	8888
8	1	348	987.654.432.123	80
8	2	12	987.654.432.123	8080
8	3	774	987.654.432.123	8000
8	4	195	987.654.432.123	7000
8	5	893	987.654.432.123	9000
8	6	840	987.654.432.123	8888
8	7	139	987.654.432.123	80
8	8	268	987.654.432.123	8080
8	9	511	987.654.432.123	8000
8	10	459	987.654.432.123	7000
8	11	148	987.654.432.123	9000
8	12	291	987.654.432.123	8888
9	1	826	456.423.0.124	80
9	2	495	456.423.0.124	8080
9	3	550	456.423.0.124	8000
9	4	318	456.423.0.124	7000
9	5	283	456.423.0.124	9000
9	6	847	456.423.0.124	8888
9	7	810	456.423.0.124	80
9	8	624	456.423.0.124	8080
9	9	847	456.423.0.124	8000
9	10	588	456.423.0.124	7000
9	11	847	456.423.0.124	9000
9	12	548	456.423.0.124	8888
10	1	786	126.674.234.543	80
10	2	739	126.674.234.543	8080
10	3	430	126.674.234.543	8000
10	4	326	126.674.234.543	7000
10	5	219	126.674.234.543	9000
10	6	936	126.674.234.543	8888
10	7	783	126.674.234.543	80
10	8	523	126.674.234.543	8080
10	9	665	126.674.234.543	8000
10	10	389	126.674.234.543	7000
10	11	491	126.674.234.543	9000
10	12	563	126.674.234.543	8888
11	1	732	129.432.123.3	80
11	2	766	129.432.123.3	8080
11	3	955	129.432.123.3	8000
11	4	707	129.432.123.3	7000
11	5	446	129.432.123.3	9000
11	6	532	129.432.123.3	8888
11	7	41	129.432.123.3	80
11	8	169	129.432.123.3	8080
11	9	510	129.432.123.3	8000
11	10	581	129.432.123.3	7000
11	11	341	129.432.123.3	9000
11	12	684	129.432.123.3	8888
12	1	662	129.987.123.422	80
12	2	834	129.987.123.422	8080
12	3	290	129.987.123.422	8000
12	4	606	129.987.123.422	7000
12	5	264	129.987.123.422	9000
12	6	836	129.987.123.422	8888
12	7	321	129.987.123.422	80
12	8	529	129.987.123.422	8080
12	9	214	129.987.123.422	8000
12	10	116	129.987.123.422	7000
12	11	253	129.987.123.422	9000
12	12	770	129.987.123.422	8888
13	1	914	987.654.432.123	80
13	2	583	987.654.432.123	8080
13	3	504	987.654.432.123	8000
13	4	744	987.654.432.123	7000
13	5	863	987.654.432.123	9000
13	6	898	987.654.432.123	8888
13	7	14	987.654.432.123	80
13	8	69	987.654.432.123	8080
13	9	913	987.654.432.123	8000
13	10	189	987.654.432.123	7000
13	11	270	987.654.432.123	9000
13	12	70	987.654.432.123	8888
14	1	667	456.423.0.124	80
14	2	258	456.423.0.124	8080
14	3	430	456.423.0.124	8000
14	4	310	456.423.0.124	7000
14	5	355	456.423.0.124	9000
14	6	967	456.423.0.124	8888
14	7	101	456.423.0.124	80
14	8	987	456.423.0.124	8080
14	9	435	456.423.0.124	8000
14	10	559	456.423.0.124	7000
14	11	620	456.423.0.124	9000
14	12	269	456.423.0.124	8888
15	1	556	126.674.234.543	80
15	2	301	126.674.234.543	8080
15	3	979	126.674.234.543	8000
15	4	882	126.674.234.543	7000
15	5	671	126.674.234.543	9000
15	6	333	126.674.234.543	8888
15	7	901	126.674.234.543	80
15	8	250	126.674.234.543	8080
15	9	566	126.674.234.543	8000
15	10	267	126.674.234.543	7000
15	11	24	126.674.234.543	9000
15	12	798	126.674.234.543	8888
