day	hour	value	ip	port
1	1	254	129.432.123.3	80
1	2	548	129.432.123.3	8080
1	3	560	129.432.123.3	8000
1	4	255	129.432.123.3	7000
1	5	561	129.432.123.3	9000
1	6	43	129.432.123.3	8888
1	7	117	129.432.123.3	80
1	8	74	129.432.123.3	8080
1	9	431	129.432.123.3	8000
1	10	573	129.432.123.3	7000
1	11	86	129.432.123.3	9000
1	12	767	129.432.123.3	8888
2	1	77	129.987.123.422	80
2	2	694	129.987.123.422	8080
2	3	852	129.987.123.422	8000
2	4	135	129.987.123.422	7000
2	5	494	129.987.123.422	9000
2	6	883	129.987.123.422	8888
2	7	562	129.987.123.422	80
2	8	657	129.987.123.422	8080
2	9	225	129.987.123.422	8000
2	10	448	129.987.123.422	7000
2	11	403	129.987.123.422	9000
2	12	267	129.987.123.422	8888
3	1	552	987.654.432.123	80
3	2	104	987.654.432.123	8080
3	3	285	987.654.432.123	8000
3	4	485	987.654.432.123	7000
3	5	959	987.654.432.123	9000
3	6	323	987.654.432.123	8888
3	7	704	987.654.432.123	80
3	8	559	987.654.432.123	8080
3	9	440	987.654.432.123	8000
3	10	893	987.654.432.123	7000
3	11	2	987.654.432.123	9000
3	12	280	987.654.432.123	8888
4	1	532	456.423.0.124	80
4	2	424	456.423.0.124	8080
4	3	226	456.423.0.124	8000
4	4	797	456.423.0.124	7000
4	5	162	456.423.0.124	9000
4	6	165	456.423.0.124	8888
4	7	157	456.423.0.124	80
4	8	293	456.423.0.124	8080
4	9	837	456.423.0.124	8000
4	10	78	456.423.0.124	7000
4	11	839	456.423.0.124	9000
4	12	118	456.423.0.124	8888
5	1	253	126.674.234.543	80
5	2	558	126.674.234.543	8080
5	3	780	126.674.234.543	8000
5	4	182	126.674.234.543	7000
5	5	768	126.674.234.543	9000
5	6	29	126.674.234.543	8888
5	7	377	126.674.234.543	80
5	8	598	126.674.234.543	8080
5	9	289	126.674.234.543	8000
5	10	478	126.674.234.543	7000
5	11	171	126.674.234.543	9000
5	12	156	126.674.234.543	8888
6	1	138	129.432.123.3	80
6	2	796	129.432.123.3	8080
6	3	509	129.432.123.3	8000
6	4	63	129.432.123.3	7000
6	5	925	129.432.123.3	9000
6	6	692	129.432.123.3	8888
6	7	993	129.432.123.3	80
6	8	732	129.432.123.3	8080
6	9	99	129.432.123.3	8000
6	10	586	129.432.123.3	7000
6	11	434	129.432.123.3	9000
6	12	532	129.432.123.3	8888
7	1	961	129.987.123.422	80
7	2	14	129.987.123.422	8080
7	3	399	129.987.123.422	8000
7	4	726	129.987.123.422	7000
7	5	838	129.987.123.422	9000
7	6	726	129.987.123.422	8888
7	7	164	129.987.123.422	80
7	8	261	129.987.123.422	8080
7	9	207	129.987.123.422	8000
7	10	620	129.987.123.422	7000
7	11	805	129.987.123.422	9000
7	12	805	129.987.123.422	8888
8	1	827	987.654.432.123	80
8	2	734	987.654.432.123	8080
8	3	591	987.654.432.123	8000
8	4	841	987.654.432.123	7000
8	5	30	987.654.432.123	9000
8	6	904	987.654.432.123	8888
8	7	889	987.654.432.123	80
8	8	919	987.654.432.123	8080
8	9	962	987.654.432.123	8000
8	10	678	987.654.432.123	7000
8	11	79	987.654.432.123	9000
8	12	387	987.654.432.123	8888
9	1	550	456.423.0.124	80
9	2	202	456.423.0.124	8080
9	3	616	456.423.0.124	8000
9	4	715	456.423.0.124	7000
9	5	408	456.423.0.124	9000
9	6	30	456.423.0.124	8888
9	7	780	456.423.0.124	80
9	8	392	456.423.0.124	8080
9	9	378	456.423.0.124	8000
9	10	751	456.423.0.124	7000
9	11	220	456.423.0.124	9000
9	12	96	456.423.0.124	8888
10	1	218	126.674.234.543	80
10	2	458	126.674.234.543	8080
10	3	335	126.674.234.543	8000
10	4	281	126.674.234.543	7000
10	5	834	126.674.234.543	9000
10	6	905	126.674.234.543	8888
10	7	549	126.674.234.543	80
10	8	285	126.674.234.543	8080
10	9	793	126.674.234.543	8000
10	10	999	126.674.234.543	7000
10	11	434	126.674.234.543	9000
10	12	220	126.674.234.543	8888
11	1	785	129.432.123.3	80
11	2	538	129.432.123.3	8080
11	3	383	129.432.123.3	8000
11	4	170	129.432.123.3	7000
11	5	955	129.432.123.3	9000
11	6	896	129.432.123.3	8888
11	7	646	129.432.123.3	80
11	8	785	129.432.123.3	8080
11	9	540	129.432.123.3	8000
11	10	752	129.432.123.3	7000
11	11	194	129.432.123.3	9000
11	12	71	129.432.123.3	8888
12	1	776	129.987.123.422	80
12	2	58	129.987.123.422	8080
12	3	814	129.987.123.422	8000
12	4	102	129.987.123.422	7000
12	5	615	129.987.123.422	9000
12	6	290	129.987.123.422	8888
12	7	810	129.987.123.422	80
12	8	519	129.987.123.422	8080
12	9	782	129.987.123.422	8000
12	10	680	129.987.123.422	7000
12	11	341	129.987.123.422	9000
12	12	306	129.987.123.422	8888
13	1	209	987.654.432.123	80
13	2	762	987.654.432.123	8080
