day	hour	value	ip	port
1	1	25	129.432.123.3	80
1	2	893	129.432.123.3	8080
1	3	349	129.432.123.3	8000
1	4	779	129.432.123.3	7000
1	5	806	129.432.123.3	9000
1	6	250	129.432.123.3	8888
1	7	750	129.432.123.3	80
1	8	144	129.432.123.3	8080
1	9	651	129.432.123.3	8000
1	10	893	129.432.123.3	7000
1	11	490	129.432.123.3	9000
1	12	974	129.432.123.3	8888
2	1	547	129.987.123.422	80
2	2	562	129.987.123.422	8080
2	3	174	129.987.123.422	8000
2	4	989	129.987.123.422	7000
2	5	633	129.987.123.422	9000
2	6	551	129.987.123.422	8888
2	7	256	129.987.123.422	80
2	8	418	129.987.123.422	8080
2	9	764	129.987.123.422	8000
2	10	36	129.987.123.422	7000
2	11	376	129.987.123.422	9000
2	12	277	129.987.123.422	8888
3	1	403	987.654.432.123	80
3	2	983	987.654.432.123	8080
3	3	526	987.654.432.123	8000
3	4	465	987.654.432.123	7000
3	5	5	987.654.432.123	9000
3	6	429	987.654.432.123	8888
3	7	722	987.654.432.123	80
3	8	350	987.654.432.123	8080
3	9	345	987.654.432.123	8000
3	10	867	987.654.432.123	7000
3	11	149	987.654.432.123	9000
3	12	787	987.654.432.123	8888
4	1	505	456.423.0.124	80
4	2	332	456.423.0.124	8080
4	3	113	456.423.0.124	8000
4	4	851	456.423.0.124	7000
4	5	654	456.423.0.124	9000
4	6	406	456.423.0.124	8888
4	7	564	456.423.0.124	80
4	8	971	456.423.0.124	8080
4	9	892	456.423.0.124	8000
4	10	342	456.423.0.124	7000
4	11	736	456.423.0.124	9000
4	12	279	456.423.0.124	8888
5	1	192	126.674.234.543	80
5	2	552	126.674.234.543	8080
5	3	861	126.674.234.543	8000
5	4	799	126.674.234.543	7000
5	5	533	126.674.234.543	9000
5	6	472	126.674.234.543	8888
5	7	350	126.674.234.543	80
5	8	903	126.674.234.543	8080
5	9	580	126.674.234.543	8000
5	10	461	126.674.234.543	7000
5	11	963	126.674.234.543	9000
5	12	442	126.674.234.543	8888
6	1	500	129.432.123.3	80
6	2	50	129.432.123.3	8080
6	3	312	129.432.123.3	8000
6	4	603	129.432.123.3	7000
6	5	735	129.432.123.3	9000
6	6	641	129.432.123.3	8888
6	7	192	129.432.123.3	80
6	8	330	129.432.123.3	8080
6	9	623	129.432.123.3	8000
6	10	591	129.432.123.3	7000
6	11	427	129.432.123.3	9000
6	12	317	129.432.123.3	8888
7	1	706	129.987.123.422	80
7	2	182	129.987.123.422	8080
7	3	86	129.987.123.422	8000
7	4	64	129.987.123.422	7000
