day	hour	value	ip	port
1	1	22	129.432.123.3	80
1	2	733	129.432.123.3	8080
1	3	252	129.432.123.3	8000
1	4	11	129.432.123.3	7000
1	5	906	129.432.123.3	9000
1	6	668	129.432.123.3	8888
1	7	97	129.432.123.3	80
1	8	343	129.432.123.3	8080
1	9	405	129.432.123.3	8000
1	10	106	129.432.123.3	7000
1	11	502	129.432.123.3	9000
1	12	466	129.432.123.3	8888
2	1	177	129.987.123.422	80
2	2	941	129.987.123.422	8080
2	3	621	129.987.123.422	8000
2	4	915	129.987.123.422	7000
2	5	723	129.987.123.422	9000
2	6	719	129.987.123.422	8888
2	7	449	129.987.123.422	80
2	8	524	129.987.123.422	8080
2	9	748	129.987.123.422	8000
2	10	464	129.987.123.422	7000
2	11	1	129.987.123.422	9000
2	12	44	129.987.123.422	8888
3	1	239	987.654.432.123	80
3	2	354	987.654.432.123	8080
3	3	782	987.654.432.123	8000
3	4	811	987.654.432.123	7000
3	5	365	987.654.432.123	9000
3	6	61	987.654.432.123	8888
3	7	382	987.654.432.123	80
3	8	358	987.654.432.123	8080
3	9	304	987.654.432.123	8000
3	10	731	987.654.432.123	7000
3	11	908	987.654.432.123	9000
3	12	934	987.654.432.123	8888
4	1	881	456.423.0.124	80
4	2	925	456.423.0.124	8080
4	3	843	456.423.0.124	8000
4	4	808	456.423.0.124	7000
4	5	491	456.423.0.124	9000
4	6	607	456.423.0.124	8888
4	7	439	456.423.0.124	80
4	8	554	456.423.0.124	8080
4	9	323	456.423.0.124	8000
4	10	326	456.423.0.124	7000
4	11	764	456.423.0.124	9000
4	12	566	456.423.0.124	8888
5	1	117	126.674.234.543	80
5	2	85	126.674.234.543	8080
5	3	13	126.674.234.543	8000
5	4	758	126.674.234.543	7000
5	5	696	126.674.234.543	9000
5	6	739	126.674.234.543	8888
5	7	607	126.674.234.543	80
5	8	77	126.674.234.543	8080
5	9	810	126.674.234.543	8000
5	10	748	126.674.234.543	7000
5	11	593	126.674.234.543	9000
5	12	618	126.674.234.543	8888
6	1	441	129.432.123.3	80
6	2	203	129.432.123.3	8080
6	3	934	129.432.123.3	8000
6	4	399	129.432.123.3	7000
6	5	661	129.432.123.3	9000
6	6	277	129.432.123.3	8888
6	7	235	129.432.123.3	80
6	8	370	129.432.123.3	8080
6	9	561	129.432.123.3	8000
