day	hour	value	ip	port
1	1	253	129.432.123.3	80
1	2	344	129.432.123.3	8080
1	3	919	129.432.123.3	8000
1	4	307	129.432.123.3	7000
1	5	634	129.432.123.3	9000
1	6	63	129.432.123.3	8888
1	7	666	129.432.123.3	80
1	8	310	129.432.123.3	8080
1	9	900	129.432.123.3	8000
1	10	398	129.432.123.3	7000
1	11	155	129.432.123.3	9000
1	12	445	129.432.123.3	8888
2	1	627	129.987.123.422	80
2	2	639	129.987.123.422	8080
2	3	974	129.987.123.422	8000
2	4	115	129.987.123.422	7000
2	5	347	129.987.123.422	9000
2	6	636	129.987.123.422	8888
2	7	496	129.987.123.422	80
2	8	371	129.987.123.422	8080
2	9	746	129.987.123.422	8000
2	10	366	129.987.123.422	7000
2	11	766	129.987.123.422	9000
2	12	833	129.987.123.422	8888
3	1	483	987.654.432.123	80
3	2	750	987.654.432.123	8080
3	3	435	987.654.432.123	8000
3	4	462	987.654.432.123	7000
3	5	284	987.654.432.123	9000
3	6	750	987.654.432.123	8888
3	7	346	987.654.432.123	80
3	8	22	987.654.432.123	8080
3	9	273	987.654.432.123	8000
3	10	786	987.654.432.123	7000
3	11	356	987.654.432.123	9000
3	12	661	987.654.432.123	8888
4	1	394	456.423.0.124	80
4	2	191	456.423.0.124	8080
4	3	589	456.423.0.124	8000
4	4	354	456.423.0.124	7000
4	5	679	456.423.0.124	9000
4	6	485	456.423.0.124	8888
4	7	715	456.423.0.124	80
4	8	836	456.423.0.124	8080
4	9	31	456.423.0.124	8000
4	10	149	456.423.0.124	7000
4	11	335	456.423.0.124	9000
4	12	787	456.423.0.124	8888
5	1	870	126.674.234.543	80
5	2	120	126.674.234.543	8080
5	3	109	126.674.234.543	8000
5	4	6	126.674.234.543	7000
5	5	72	126.674.234.543	9000
5	6	322	126.674.234.543	8888
5	7	956	126.674.234.543	80
5	8	842	126.674.234.543	8080
5	9	30	126.674.234.543	8000
5	10	613	126.674.234.543	7000
5	11	835	126.674.234.543	9000
5	12	872	126.674.234.543	8888
6	1	511	129.432.123.3	80
6	2	316	129.432.123.3	8080
