day	hour	value	ip	port
1	1	904	129.432.123.3	80
1	2	991	129.432.123.3	8080
1	3	716	129.432.123.3	8000
1	4	975	129.432.123.3	7000
1	5	183	129.432.123.3	9000
1	6	11	129.432.123.3	8888
1	7	423	129.432.123.3	80
1	8	655	129.432.123.3	8080
1	9	787	129.432.123.3	8000
1	10	250	129.432.123.3	7000
1	11	173	129.432.123.3	9000
1	12	690	129.432.123.3	8888
2	1	626	129.987.123.422	80
2	2	431	129.987.123.422	8080
2	3	75	129.987.123.422	8000
2	4	540	129.987.123.422	7000
2	5	124	129.987.123.422	9000
2	6	792	129.987.123.422	8888
2	7	196	129.987.123.422	80
2	8	604	129.987.123.422	8080
2	9	899	129.987.123.422	8000
2	10	527	129.987.123.422	7000
2	11	227	129.987.123.422	9000
2	12	255	129.987.123.422	8888
3	1	45	987.654.432.123	80
3	2	702	987.654.432.123	8080
3	3	265	987.654.432.123	8000
3	4	132	987.654.432.123	7000
3	5	265	987.654.432.123	9000
3	6	522	987.654.432.123	8888
3	7	497	987.654.432.123	80
3	8	606	987.654.432.123	8080
3	9	102	987.654.432.123	8000
3	10	854	987.654.432.123	7000
3	11	17	987.654.432.123	9000
3	12	532	987.654.432.123	8888
4	1	178	456.423.0.124	80
4	2	453	456.423.0.124	8080
4	3	501	456.423.0.124	8000
4	4	410	456.423.0.124	7000
4	5	522	456.423.0.124	9000
4	6	768	456.423.0.124	8888
4	7	946	456.423.0.124	80
4	8	391	456.423.0.124	8080
4	9	154	456.423.0.124	8000
4	10	884	456.423.0.124	7000
4	11	965	456.423.0.124	9000
4	12	989	456.423.0.124	8888
5	1	396	126.674.234.543	80
5	2	354	126.674.234.543	8080
5	3	964	126.674.234.543	8000
5	4	301	126.674.234.543	7000
5	5	970	126.674.234.543	9000
5	6	189	126.674.234.543	8888
5	7	3	126.674.234.543	80
5	8	649	126.674.234.543	8080
5	9	323	126.674.234.543	8000
5	10	824	126.674.234.543	7000
5	11	209	126.674.234.543	9000
5	12	351	126.674.234.543	8888
