day	hour	value	ip	port
1	1	980	129.432.123.3	80
1	2	696	129.432.123.3	8080
1	3	101	129.432.123.3	8000
1	4	822	129.432.123.3	7000
1	5	948	129.432.123.3	9000
1	6	207	129.432.123.3	8888
1	7	844	129.432.123.3	80
1	8	269	129.432.123.3	8080
1	9	294	129.432.123.3	8000
1	10	308	129.432.123.3	7000
1	11	686	129.432.123.3	9000
1	12	22	129.432.123.3	8888
2	1	800	129.987.123.422	80
2	2	334	129.987.123.422	8080
2	3	397	129.987.123.422	8000
2	4	512	129.987.123.422	7000
2	5	364	129.987.123.422	9000
2	6	951	129.987.123.422	8888
2	7	557	129.987.123.422	80
2	8	340	129.987.123.422	8080
2	9	179	129.987.123.422	8000
2	10	958	129.987.123.422	7000
2	11	727	129.987.123.422	9000
2	12	63	129.987.123.422	8888
3	1	60	987.654.432.123	80
3	2	363	987.654.432.123	8080
3	3	676	987.654.432.123	8000
3	4	845	987.654.432.123	7000
3	5	725	987.654.432.123	9000
3	6	636	987.654.432.123	8888
3	7	635	987.654.432.123	80
3	8	182	987.654.432.123	8080
3	9	485	987.654.432.123	8000
3	10	893	987.654.432.123	7000
3	11	96	987.654.432.123	9000
3	12	782	987.654.432.123	8888
4	1	695	456.423.0.124	80
4	2	856	456.423.0.124	8080
4	3	169	456.423.0.124	8000
4	4	271	456.423.0.124	7000
4	5	776	456.423.0.124	9000
4	6	745	456.423.0.124	8888
4	7	928	456.423.0.124	80
4	8	209	456.423.0.124	8080
4	9	720	456.423.0.124	8000
4	10	858	456.423.0.124	7000
4	11	845	456.423.0.124	9000
4	12	377	456.423.0.124	8888
5	1	796	126.674.234.543	80
5	2	343	126.674.234.543	8080
5	3	237	126.674.234.543	8000
5	4	371	126.674.234.543	7000
5	5	709	126.674.234.543	9000
5	6	900	126.674.234.543	8888
5	7	831	126.674.234.543	80
5	8	710	126.674.234.543	8080
5	9	715	126.674.234.543	8000
5	10	500	126.674.234.543	7000
5	11	800	126.674.234.543	9000
5	12	395	126.674.234.543	8888
6	1	438	129.432.123.3	80
6	2	73	129.432.123.3	8080
6	3	445	129.432.123.3	8000
6	4	147	129.432.123.3	7000
6	5	944	129.432.123.3	9000
6	6	322	129.432.123.3	8888
6	7	541	129.432.123.3	80
6	8	626	129.432.123.3	8080
6	9	898	129.432.123.3	8000
6	10	184	129.432.123.3	7000
6	11	446	129.432.123.3	9000
6	12	341	129.432.123.3	8888
7	1	626	129.987.123.422	80
7	2	585	129.987.123.422	8080
7	3	732	129.987.123.422	8000
7	4	259	129.987.123.422	7000
7	5	439	129.987.123.422	9000
7	6	597	129.987.123.422	8888
7	7	835	129.987.123.422	80
7	8	555	129.987.123.422	8080
