day	hour	value	ip	port
1	1	409	129.432.123.3	80
1	2	398	129.432.123.3	8080
1	3	156	129.432.123.3	8000
1	4	825	129.432.123.3	7000
1	5	231	129.432.123.3	9000
1	6	289	129.432.123.3	8888
1	7	977	129.432.123.3	80
1	8	735	129.432.123.3	8080
1	9	477	129.432.123.3	8000
1	10	991	129.432.123.3	7000
1	11	628	129.432.123.3	9000
1	12	987	129.432.123.3	8888
2	1	836	129.987.123.422	80
2	2	523	129.987.123.422	8080
2	3	479	129.987.123.422	8000
2	4	711	129.987.123.422	7000
2	5	997	129.987.123.422	9000
2	6	270	129.987.123.422	8888
2	7	586	129.987.123.422	80
2	8	304	129.987.123.422	8080
2	9	187	129.987.123.422	8000
2	10	101	129.987.123.422	7000
2	11	384	129.987.123.422	9000
2	12	24	129.987.123.422	8888
3	1	496	987.654.432.123	80
3	2	797	987.654.432.123	8080
3	3	695	987.654.432.123	8000
3	4	280	987.654.432.123	7000
3	5	901	987.654.432.123	9000
3	6	343	987.654.432.123	8888
3	7	61	987.654.432.123	80
3	8	865	987.654.432.123	8080
3	9	489	987.654.432.123	8000
3	10	434	987.654.432.123	7000
3	11	39	987.654.432.123	9000
3	12	677	987.654.432.123	8888
4	1	623	456.423.0.124	80
4	2	212	456.423.0.124	8080
4	3	897	456.423.0.124	8000
4	4	435	456.423.0.124	7000
4	5	39	456.423.0.124	9000
4	6	40	456.423.0.124	8888
4	7	720	456.423.0.124	80
4	8	394	456.423.0.124	8080
4	9	562	456.423.0.124	8000
4	10	939	456.423.0.124	7000
4	11	388	456.423.0.124	9000
4	12	127	456.423.0.124	8888
5	1	884	126.674.234.543	80
5	2	397	126.674.234.543	8080
5	3	676	126.674.234.543	8000
5	4	218	126.674.234.543	7000
5	5	976	126.674.234.543	9000
5	6	18	126.674.234.543	8888
5	7	183	126.674.234.543	80
5	8	376	126.674.234.543	8080
5	9	886	126.674.234.543	8000
5	10	944	126.674.234.543	7000
5	11	801	126.674.234.543	9000
5	12	107	126.674.234.543	8888
6	1	146	129.432.123.3	80
6	2	676	129.432.123.3	8080
6	3	489	129.432.123.3	8000
6	4	561	129.432.123.3	7000
6	5	732	129.432.123.3	9000
6	6	829	129.432.123.3	8888
6	7	885	129.432.123.3	80
6	8	616	129.432.123.3	8080
6	9	319	129.432.123.3	8000
6	10	189	129.432.123.3	7000
6	11	966	129.432.123.3	9000
6	12	412	129.432.123.3	8888
7	1	938	129.987.123.422	80
7	2	406	129.987.123.422	8080
7	3	692	129.987.123.422	8000
7	4	737	129.987.123.422	7000
7	5	302	129.987.123.422	9000
7	6	982	129.987.123.422	8888
7	7	783	129.987.123.422	80
7	8	903	129.987.123.422	8080
7	9	446	129.987.123.422	8000
7	10	964	129.987.123.422	7000
7	11	575	129.987.123.422	9000
7	12	894	129.987.123.422	8888
8	1	337	987.654.432.123	80
8	2	975	987.654.432.123	8080
8	3	309	987.654.432.123	8000
8	4	463	987.654.432.123	7000
8	5	578	987.654.432.123	9000
8	6	392	987.654.432.123	8888
8	7	476	987.654.432.123	80
8	8	931	987.654.432.123	8080
8	9	543	987.654.432.123	8000
8	10	471	987.654.432.123	7000
8	11	976	987.654.432.123	9000
8	12	973	987.654.432.123	8888
9	1	487	456.423.0.124	80
9	2	872	456.423.0.124	8080
9	3	807	456.423.0.124	8000
9	4	951	456.423.0.124	7000
9	5	433	456.423.0.124	9000
9	6	874	456.423.0.124	8888
9	7	994	456.423.0.124	80
9	8	2	456.423.0.124	8080
9	9	663	456.423.0.124	8000
9	10	928	456.423.0.124	7000
9	11	302	456.423.0.124	9000
9	12	359	456.423.0.124	8888
10	1	915	126.674.234.543	80
10	2	638	126.674.234.543	8080
10	3	841	126.674.234.543	8000
10	4	934	126.674.234.543	7000
10	5	966	126.674.234.543	9000
10	6	879	126.674.234.543	8888
