day	hour	value	ip	port
1	1	997	129.432.123.3	80
1	2	335	129.432.123.3	8080
1	3	705	129.432.123.3	8000
1	4	816	129.432.123.3	7000
1	5	116	129.432.123.3	9000
1	6	290	129.432.123.3	8888
1	7	775	129.432.123.3	80
1	8	430	129.432.123.3	8080
1	9	319	129.432.123.3	8000
1	10	345	129.432.123.3	7000
1	11	3	129.432.123.3	9000
1	12	322	129.432.123.3	8888
2	1	914	129.987.123.422	80
2	2	705	129.987.123.422	8080
2	3	866	129.987.123.422	8000
2	4	780	129.987.123.422	7000
2	5	31	129.987.123.422	9000
2	6	980	129.987.123.422	8888
2	7	612	129.987.123.422	80
2	8	421	129.987.123.422	8080
2	9	459	129.987.123.422	8000
2	10	79	129.987.123.422	7000
2	11	803	129.987.123.422	9000
2	12	914	129.987.123.422	8888
3	1	943	987.654.432.123	80
3	2	476	987.654.432.123	8080
3	3	177	987.654.432.123	8000
3	4	207	987.654.432.123	7000
3	5	362	987.654.432.123	9000
3	6	832	987.654.432.123	8888
3	7	914	987.654.432.123	80
3	8	979	987.654.432.123	8080
3	9	904	987.654.432.123	8000
3	10	498	987.654.432.123	7000
3	11	856	987.654.432.123	9000
3	12	997	987.654.432.123	8888
4	1	429	456.423.0.124	80
4	2	444	456.423.0.124	8080
4	3	521	456.423.0.124	8000
4	4	694	456.423.0.124	7000
4	5	841	456.423.0.124	9000
4	6	229	456.423.0.124	8888
4	7	695	456.423.0.124	80
4	8	929	456.423.0.124	8080
4	9	816	456.423.0.124	8000
4	10	246	456.423.0.124	7000
4	11	129	456.423.0.124	9000
4	12	897	456.423.0.124	8888
5	1	944	126.674.234.543	80
5	2	656	126.674.234.543	8080
5	3	505	126.674.234.543	8000
5	4	604	126.674.234.543	7000
5	5	987	126.674.234.543	9000
5	6	803	126.674.234.543	8888
5	7	784	126.674.234.543	80
5	8	65	126.674.234.543	8080
5	9	640	126.674.234.543	8000
5	10	658	126.674.234.543	7000
5	11	47	126.674.234.543	9000
5	12	735	126.674.234.543	8888
6	1	64	129.432.123.3	80
6	2	774	129.432.123.3	8080
6	3	602	129.432.123.3	8000
6	4	646	129.432.123.3	7000
6	5	265	129.432.123.3	9000
6	6	830	129.432.123.3	8888
6	7	956	129.432.123.3	80
