day	hour	value	ip	port
1	1	589	129.432.123.3	80
1	2	207	129.432.123.3	8080
1	3	26	129.432.123.3	8000
1	4	653	129.432.123.3	7000
1	5	53	129.432.123.3	9000
1	6	478	129.432.123.3	8888
1	7	800	129.432.123.3	80
1	8	565	129.432.123.3	8080
1	9	335	129.432.123.3	8000
1	10	122	129.432.123.3	7000
1	11	10	129.432.123.3	9000
1	12	299	129.432.123.3	8888
2	1	454	129.987.123.422	80
2	2	248	129.987.123.422	8080
2	3	716	129.987.123.422	8000
2	4	468	129.987.123.422	7000
2	5	48	129.987.123.422	9000
2	6	661	129.987.123.422	8888
2	7	32	129.987.123.422	80
2	8	621	129.987.123.422	8080
2	9	723	129.987.123.422	8000
2	10	585	129.987.123.422	7000
2	11	813	129.987.123.422	9000
2	12	521	129.987.123.422	8888
3	1	771	987.654.432.123	80
3	2	679	987.654.432.123	8080
3	3	254	987.654.432.123	8000
3	4	607	987.654.432.123	7000
3	5	804	987.654.432.123	9000
3	6	138	987.654.432.123	8888
3	7	431	987.654.432.123	80
3	8	460	987.654.432.123	8080
3	9	559	987.654.432.123	8000
3	10	667	987.654.432.123	7000
3	11	609	987.654.432.123	9000
3	12	857	987.654.432.123	8888
4	1	628	456.423.0.124	80
4	2	475	456.423.0.124	8080
4	3	816	456.423.0.124	8000
4	4	880	456.423.0.124	7000
4	5	698	456.423.0.124	9000
4	6	779	456.423.0.124	8888
4	7	41	456.423.0.124	80
4	8	824	456.423.0.124	8080
4	9	87	456.423.0.124	8000
4	10	473	456.423.0.124	7000
4	11	525	456.423.0.124	9000
4	12	138	456.423.0.124	8888
5	1	417	126.674.234.543	80
5	2	802	126.674.234.543	8080
5	3	387	126.674.234.543	8000
5	4	926	126.674.234.543	7000
5	5	237	126.674.234.543	9000
5	6	684	126.674.234.543	8888
5	7	460	126.674.234.543	80
5	8	448	126.674.234.543	8080
5	9	715	126.674.234.543	8000
5	10	680	126.674.234.543	7000
5	11	468	126.674.234.543	9000
5	12	732	126.674.234.543	8888
